doc_id,doc_name,arm_number,position,description,head,title-fill,authors-fill,study_type-fill,arm_efficacy_metric-fill,arm_efficacy_results-fill,arm_description-1-fill,arm_dosage-1-fill,arm_description-2-fill,arm_dosage-2-fill,arm_description-3-fill,arm_dosage-3-fill,arm_description-4-fill,arm_dosage-4-fill,arm_description-5-fill,arm_dosage-5-fill,arm_description-6-fill,arm_description-6,arm_dosage-6-fill,uuid,choice,title-tag,title,authors-tag,authors,study_type-tag,study_type,arm_efficacy_metric-tag,arm_efficacy_metric,arm_efficacy_results-tag,arm_efficacy_results,arm_description-1-tag,arm_description-1,arm_dosage-1-tag,arm_dosage-1,arm_description-2-tag,arm_description-2,arm_dosage-2-tag,arm_dosage-2,arm_description-3-tag,arm_description-3,arm_dosage-3-tag,arm_dosage-3,arm_description-4-tag,arm_description-4,arm_dosage-4-tag,arm_dosage-4,arm_description-5-tag,arm_description-5,arm_dosage-5-tag,arm_dosage-5,arm_description-6-tag,arm_dosage-6-tag,arm_dosage-6,submit
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 4,"Competing interests : I have read the journal 's policy and wish to report the following conflicts : Cynthia Huang Bartlett is a former employee of and owns stock in Pfizer Inc. Jack Mardekian , Matthew James Cotter , Xin Huang , and Zhe Zhang are employees of and own stock in Pfizer Inc. Christina M. Parrinello , and Ariel Bulua Bourla are employees of Flatiron Health , Inc. , which is an independent subsidiary of the Roche Group , and which received funding from Pfizer for the conduct of this study ; they also report equity ownership in Flatiron Health Inc. All authors affirm that these competing interests do not alter our adherence to PLOS ONE policies on sharing data and materials .",Study design and patients,,"18,21,32,34,35,38,39,41,43,45,54,57,59,62",,,,,,,,,,,,,,,"["""",""""]",,3725902a-cd06-4965-a1a8-21988ffbdcfd,authors,,,"18,21,32,34,35,38,39,41,43,45,54,57,59,62",Cynthia Huang Bartlett Jack Mardekian Matthew James Cotter Xin Huang Zhe Zhang Christina M. Parrinello Ariel Bulua Bourla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 5,"clinicians at approximately 775 sites of care across the United States ( US ) , representing 1.7 million patients with active cancer . Data for this study were derived from a curated subsample of patients with confirmed mBC .",Study design and patients,,,,,,,,,,,,,,,,,"["""",""""]",,aecd147d-d3ed-4917-bf96-91e2a14a7855,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 6,"The Flatiron real - world dataset is covered under the Health Insurance Portability and Accountability Act of 1996 ( HIPAA ) through Business Associate Agreements with every provider in the Flatiron network . These agreements authorize Flatiron to collect and de - identify patient - level structured and unstructured data to create de - identified data sets for research purposes . Processed data are de - identified according to either the Safe Harbor or Expert Determination method as outlined in HIPAA Section 164.514(b ) . When using the Expert Determination method , Flatiron employs a third - party expert to design the de - identification methodology and certify that the dataset is de - identified . Only de - identified data is delivered to clients . Institutional Review Board ( IRB ) approval was obtained for this study ; informed consent was waived by the IRB as the study was retrospective and non - interventional , using routinely collected data . Details on the IRB are available in S1 Appendix .",Study design and patients,,,,,,,,,,,,,,,,,"["""",""""]",,6559a0a1-1815-4149-9623-d18b8eab7d32,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 7,"Data were derived from a random sampling ( with attrition at each step , Fig 1 ) of women diagnosed with mBC between January 1 , 2011 , and September 30 , 2015 ( inclusive ) , regardless of menopausal status . Data provided were de - identified and provisions were in place to prevent re - identification in order to protect patients ' confidentiality . Eligibility criteria aligned with those of the PALOMA-2 trial and included documented HR+ ( estrogen receptor - positive [ ER+ ] or progesterone receptor - positive ) and HER2-disease at any point before or � 60 days following mBC diagnosis , an Eastern Cooperative Oncology Group performance status ( ECOG PS ) score <3 within 30 days of mBC diagnosis , and initiation of letrozole monotherapy in the first - line metastatic setting before October 1 , 2015 . Patients who had received previous treatment with a cyclin - dependent kinase 4/6 inhibitor or who had another primary cancer diagnosis � 3 year before initiation of letrozole monotherapy were excluded .",Study design and patients,,,,,,"130,132,172,174",,,,,,,,,,,"["""",""""]",,1df0e6c9-35cd-4053-9359-8ca5ee7c2c42,arm_description-1,,,,,,,,,,,"130,131,172,173",letrozole letrozole,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 8,"The RCT cohort comprised women from the control arm of the double - blind , randomized , placebo - controlled , international , multicenter , phase 3 PALOMA-2 study ( NCT01740427 ) ( Fig 1 ) . The study was approved by an IRB or equivalent ethics committee at each participating site , and all patients provided written informed consent before enrollment . Details on participating IRBs / ethics committees are available in S1 Appendix . The study was conducted in accordance with the International Conference on Harmonisation Good Clinical Practice guidelines and the provisions of the Declaration of Helsinki .",Study design and patients,,,,,,,,,,,,,,,,,"["""",""""]",,86a51d7e-701a-4533-b8af-6db8fec29611,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,2,Paragraph 8,"The RCT cohort comprised women from the control arm of the double - blind , randomized , placebo - controlled , international , multicenter , phase 3 PALOMA-2 study ( NCT01740427 ) ( Fig 1 ) . The study was approved by an IRB or equivalent ethics committee at each participating site , and all patients provided written informed consent before enrollment . Details on participating IRBs / ethics committees are available in S1 Appendix . The study was conducted in accordance with the International Conference on Harmonisation Good Clinical Practice guidelines and the provisions of the Declaration of Helsinki .",Study design and patients,,,,,,"7,9",,,,,,,,,,,"["""",""""]",,9b82ff51-080b-45c9-b8d2-0d5950964dbc,title,,,,,,,,,,,"7,9",control arm,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 9,"Eligible patients were postmenopausal women aged � 18 years with ER+/ HER2-advanced breast cancer who had not received previous endocrine therapy for advanced disease . Inclusion criteria included postmenopausal status defined as previous bilateral surgical oophorectomy , spontaneous cessation of regular menses for 12 consecutive months , or folliclestimulating hormone and estradiol blood levels in the respective postmenopausal ranges ; adequate organ function ; Eastern Cooperative Oncology Group performance status of 0−2 ; and measurable disease as defined per Response Evaluation Criteria in Solid Tumors ( version 1.1 ) . Exclusion criteria included HER2 + tumors ; advanced , symptomatic , visceral spread at risk of life - threatening complications ; previous neoadjuvant or adjuvant treatment with a nonsteroidal aromatase inhibitor with disease recurrence while on or within 12 months of completing treatment ; and previous cyclin - dependent kinase 4/6 inhibitor treatment . [ 13 ]",PLOS ONE,,,,,,,,,,,,,,,,,"["""",""""]",,e253fe72-1089-46be-a280-ef76dd1287d0,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 10,"In the real - world cohort , patients were treated with letrozole monotherapy per approved labeling and treating physicians ' clinical judgment . In the RCT cohort , women received letrozole ( 2.5 mg once daily , administered orally ) plus placebo per the PALOMA-2 study protocol . [ 13 ]",Treatment,,,,,,"2,5,11,13",,,,,,,,,,,"["""",""""]",,a2fddd4d-8e1a-4cd4-a076-4053d3444406,arm_dosage-6,,,,,"44,46",PALOMA-2 study,,,,,"2,5,11,12",real - world letrozole,,,"25,27",RCT cohort,"32,36",2.5 mg once daily,"41,42",placebo,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,2,Paragraph 10,"In the real - world cohort , patients were treated with letrozole monotherapy per approved labeling and treating physicians ' clinical judgment . In the RCT cohort , women received letrozole ( 2.5 mg once daily , administered orally ) plus placebo per the PALOMA-2 study protocol . [ 13 ]",Treatment,,,,,,"25,26,30,31","32,39","40,42",,,,,,,,,"["""",""""]",,9b5cbcef-97e4-4025-baad-e5895f7a91ce,arm_dosage-3,,,,,,,,,,,"25,26,30,31",RCT letrozole,"32,39","2.5 mg once daily , administered orally","41,42",placebo,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 11,"For the real - world cohort , tumor burden was assessed during routine clinical visits for patients with HR+/HER2− mBC . [ 9,18 ] Tumor burden assessments were at the discretion of the treating physician and formalized RECIST methodology was not generally employed . Structured and unstructured patient - level data were extracted from the EHR using Flatiron Health 's proprietary technology - enabled abstraction platform , an electronic interface mimicking a case report form with centralized management and quality controls . This layer of technology facilitates document classification and visual organization , text search within documents , and selective presentation of relevant documents to trained data abstractors ( clinical oncology nurses and tumor registrars ) . Structured data such as diagnoses , lab values , and medication administrations were mapped to a common terminology and unstructured data ( eg , physician notes , lab / radiology reports ) underwent manual review [ 19 ] . All abstractors received training in the use of the platform as well as indication - specific training ( operating procedures , best practice guidelines ) prior to beginning the abstraction process .",Endpoints and assessment,,,,,,"2,5",,,,,,,,,,,"["""",""""]",,bb07f79b-0e6a-4f95-aeac-31aab4b26b20,title,,,,,,,,,,,"2,5",real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 13,"Inverse probability of treatment weighting was used to adjust analyses for differences in observed potential confounders between the 2 study cohorts . [ 16,20,21 ] The IPTW process modifies the patient counts according to differences in unweighted baseline characteristics .",Analysis and statistical methods,,,,,,,,,,,,,,,,,"["""",""""]",,bfa2088a-4e40-468e-b2c5-68d7d6855df2,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 14,"Propensity scores were generated using a multivariable logistic model executed on data from 107 real - world patients and 222 PALOMA-2 patients . Study origin ( real - world or PALOMA-2 ) was used as an outcome and potential baseline confounders were included as covariates , having been selected based on the authors ' clinical judgment . Covariates included were age , race , disease stage at diagnosis ( I - IV or unrecorded / unknown ) , ECOG PS score , number of disease sites at diagnosis ( 1 , 2 , � 3 ) , and bone - only metastases . In order to balance the 2 study cohorts for duration of follow - up , the propensity score model also included potential follow - up , a baseline measure defined as the number of months from a patient 's start of treatment date to the study cutoff : September 30 , 2016 for the real - world cohort and February 26 , 2016 for PALOMA-2 .",Analysis and statistical methods,,,,,,"26,29,157,160",,,,,,,,,,,"["""",""""]",,0b94962d-32a5-49d3-80bb-139b92393cef,arm_description-1,,,,,,,,,,,"26,29,157,160",real - world real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 15,"Inverse probability of treatment weights were then generated for each patient by inverting their propensity score and stabilizing the score to reduce influences from large weights ( small propensity scores ) by multiplying the inverted propensity score by 107/329 for Flatiron patients and 222/329 for PALOMA-2 patients . The balance in prognostically important baseline characteristics was assessed using a standardized differences approach , with values � 0.10 indicating a non - negligible imbalance .",Analysis and statistical methods,,,,,,,,,,,,,,,,,"["""",""""]",,70d25ca4-7c21-49df-804d-f20d8cfa1867,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 16,"The duration of first line letrozole therapy was abstracted using Flatiron business rules applied to patient EHRs for the real - world cohort . For the PALOMA-2 cohort , the duration of treatment was obtained from information recorded in the data collection tool used in the study .",Analysis and statistical methods,,,,,,"5,7,19,22",,,,,,,,,,,"["""",""""]",,e5aab682-2578-4cff-95ab-d8b3f338917d,arm_description-1,,,,,,,,,,,"5,6,19,22",letrozole real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 17,"The Kaplan - Meier method was used to estimate median rwPFS and RECIST - based PFS for the real - world and PALOMA-2 cohorts , respectively . Hazard ratios and 95 % confidence interval ( CI ) were computed using weighted Cox proportional hazards analysis with IPTW adjustment . A 2-sided p < 0.05 was considered significant . All statistical analyses were performed using SAS v.9.4 .",Analysis and statistical methods,,,,"9,10,9,11,12,16,15,16",,"18,21",,,,,,,,,,,"["""",""""]",,1a02225d-07be-4789-83dc-479a52c07ffd,arm_dosage-2,,,,,,,"9,10,9,11,12,16,15,16",median median rwPFS RECIST - based PFS PFS,,,"18,21",real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 18,"Between January 1 , 2011 , and September 30 , 2015 ( data cutoff , September 30 , 2016 ) , 107 women initiated letrozole monotherapy and met the eligibility criteria for inclusion in the",Patient population,,,,,,"24,26",,,,,,,,,,,"["""",""""]",,3fb1f8c8-8a80-46b0-a63c-773b321c3859,arm_dosage-6,,,,,,,,,,,"24,25",letrozole,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 19,"unadjusted real - world cohort ( Fig 1 ) . In PALOMA-2 , 222 patients were randomized to treatment with letrozole plus placebo between February 2013 and July 2014 ( cutoff date for final analysis , February 26 , 2016 ) and were included in the unadjusted RCT cohort ( Table 3 ) . The number of patients in each cohort were modified by IPTW according to differences in unweighted baseline characteristics . Rounding to the nearest whole number , the IPTWadjusted number was 116 for the real - world cohort and 207 for the RCT cohort ( Table 4 ) .",PLOS ONE,,,,,,"87,90",,,,,,,,,,,"["""",""""]",,af4bdc9b-e0df-4aeb-acd6-c69976771b30,arm_description-1,,,,,,,,,,,"87,90",real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,2,Paragraph 19,"unadjusted real - world cohort ( Fig 1 ) . In PALOMA-2 , 222 patients were randomized to treatment with letrozole plus placebo between February 2013 and July 2014 ( cutoff date for final analysis , February 26 , 2016 ) and were included in the unadjusted RCT cohort ( Table 3 ) . The number of patients in each cohort were modified by IPTW according to differences in unweighted baseline characteristics . Rounding to the nearest whole number , the IPTWadjusted number was 116 for the real - world cohort and 207 for the RCT cohort ( Table 4 ) .",PLOS ONE,,,,,,"20,21",,"21,23",,,,,,,,,"["""",""""]",,b40a387d-0772-4220-9926-dd6b03ed8a56,arm_description-2,,,,,,,,,,,"20,21",letrozole,,,"22,23",placebo,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 20,"Unweighted , unadjusted demographic and clinical characteristics of the 2 cohorts were broadly comparable , although patients in the real - world cohort were older ( mean age 68.6 vs 60.6 y in PALOMA-2 ) , more racially diverse , had poorer performance status ( 12.1 % vs 1.4 % with ECOG PS 2 ) , and were more likely to have stage IV disease ( 39.3 % vs 32.4 % ) and boneonly metastases ( 29.9 % vs 21.6 % ) at diagnosis ( Table 3 ) . Of note , two patients with confirmed HER2− disease prior to their metastatic diagnosis had equivocal results when tested closer to the metastatic diagnosis date . In both cases the most recent result was documented .",PLOS ONE,,,,,,"19,22",,,,,,,,,,,"["""",""""]",,027d1b0e-db5e-4a49-8b86-155d22fa46f8,arm_description-1,,,,,,,,,,,"19,22",real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,2,Paragraph 20,"Unweighted , unadjusted demographic and clinical characteristics of the 2 cohorts were broadly comparable , although patients in the real - world cohort were older ( mean age 68.6 vs 60.6 y in PALOMA-2 ) , more racially diverse , had poorer performance status ( 12.1 % vs 1.4 % with ECOG PS 2 ) , and were more likely to have stage IV disease ( 39.3 % vs 32.4 % ) and boneonly metastases ( 29.9 % vs 21.6 % ) at diagnosis ( Table 3 ) . Of note , two patients with confirmed HER2− disease prior to their metastatic diagnosis had equivocal results when tested closer to the metastatic diagnosis date . In both cases the most recent result was documented .",PLOS ONE,,,,,,"33,34",,,,,,,,,,,"["""",""""]",,48949f03-78b4-4b0f-ab45-89bea4e494a6,arm_dosage-1,,,,,,,,,,,"33,34",PALOMA-2,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 21,"Data abstractors were instructed to record menopausal status only when it was explicitly stated in the patient 's chart . As a result , more than one - third of patients were classified as "" unknown . "" As all but 1 of these patients - a 54 year old - were over the age of 60 , these patients were retained in the real - world dataset ( Table 3 ) . Five patients classified as "" premenopausal "" were also retained . Because letrozole is specifically contraindicated in women of premenopausal status it could reasonably be inferred that these patients met the criteria for medically confirmed postmenopausal status or were in medically - induced menopause as a result of ovarian suppression per current treatment guidelines and standard practice .",PLOS ONE,,,,,,"64,67,85,86",,,,,,,,,,,"["""",""""]",,b1bb0987-9a5d-4710-9248-5007e3258861,arm_description-1,,,,,,,,,,,"64,67,85,86",real - world letrozole,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 22,"After IPTW , standardized differences were reduced for all baseline demographic and clinical variables of interest . Standardized differences were < 0.10 for prognostically important variables including age , ECOG PS , disease stage III or IV , bone - only metastases , and potential follow - up ( Table 4 ) . Standardized differences for disease stage I and II were < 0.20 ( Table 4 ) .",PLOS ONE,,,,,,,,,,,,,,,,,"["""",""""]",,10bf50e4-302b-4952-a9d1-b0440bdee6cb,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 23,"Using unadjusted and unweighted patient data for the 2 cohorts , median rwPFS was 18.7 months ( 95 % CI , 14.6 - 24.1 ) for real - world patients and PFS was 14.5 months ( 95 % CI , 12.9 - 17.1 ) for PALOMA-2 patients ( hazard ratio , 1.38 [ 95 % CI , 1.00 - 1.91 ] ) ; Fig 2A ) . Median rwPFS was longer than PFS in the PALOMA-2 cohort , potentially reflecting the higher proportion of patients with bone - only disease in this group . Following IPTW adjustment , median PFS was similar in both cohorts : 18.4 months ( 95 % CI , 12.8 - 23.3 ) for the real - world group and 16.6 months ( 95 % CI , 13.7 - 22.2 ) for the PALOMA-2 group ( Fig 2B ) . The hazard ratio using real - world data as reference was 1.04 ( 95 % CI , 0.69 - 1.56 ) .",PFS and treatment duration,,,,"11,13,31,32,67,69,72,73,98,100","14,25,106,117,145,147,155,166","26,29,119,122,148,151",,,,,,,,,,,"["""",""""]",,eafd1044-ef9a-46f9-a781-0cf6a4a0f47b,arm_dosage-3,,,,,,,"11,13,31,32,67,69,72,73,98,100",median rwPFS PFS Median rwPFS PFS median PFS,"14,25,106,117,145,147,155,166","18.7 months ( 95 % CI , 14.6 - 24.1 ) 18.4 months ( 95 % CI , 12.8 - 23.3 ) hazard ratio 1.04 ( 95 % CI , 0.69 - 1.56 ) .","26,29,119,122,148,151",real - world real - world real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,2,Paragraph 23,"Using unadjusted and unweighted patient data for the 2 cohorts , median rwPFS was 18.7 months ( 95 % CI , 14.6 - 24.1 ) for real - world patients and PFS was 14.5 months ( 95 % CI , 12.9 - 17.1 ) for PALOMA-2 patients ( hazard ratio , 1.38 [ 95 % CI , 1.00 - 1.91 ] ) ; Fig 2A ) . Median rwPFS was longer than PFS in the PALOMA-2 cohort , potentially reflecting the higher proportion of patients with bone - only disease in this group . Following IPTW adjustment , median PFS was similar in both cohorts : 18.4 months ( 95 % CI , 12.8 - 23.3 ) for the real - world group and 16.6 months ( 95 % CI , 13.7 - 22.2 ) for the PALOMA-2 group ( Fig 2B ) . The hazard ratio using real - world data as reference was 1.04 ( 95 % CI , 0.69 - 1.56 ) .",PFS and treatment duration,,,,"11,13,31,32,67,69,72,73,98,100","33,44,48,61,61,62,124,135,145,147,155,165","45,46,75,76,137,138",,,,,,,,,,,"["""",""""]",,b2ac53bb-3b4f-45ba-8298-9a77055983f4,arm_description-3,,,,,,,"11,13,31,32,67,69,72,73,98,100",median rwPFS PFS Median rwPFS PFS median PFS,"33,44,47,66,124,135,145,147,155,165","14.5 months ( 95 % CI , 12.9 - 17.1 ) ( hazard ratio , 1.38 [ 95 % CI , 1.00 - 1.91 ] ) ; Fig 2A ) 16.6 months ( 95 % CI , 13.7 - 22.2 ) hazard ratio 1.04 ( 95 % CI , 0.69 - 1.56 )","45,46,75,76,137,138",PALOMA-2 PALOMA-2 PALOMA-2,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 24,"The unweighted , unadjusted mean ( standard deviation [ SD ] ) duration of first - line letrozole treatment was slightly longer among patients in the real - world cohort than in the PALOMA-2 cohort : 17.1 months ( 13.0 ) and 14.0 months ( 8.9 ) , respectively , standardized difference ,",PFS and treatment duration,,,,,,"17,18,26,29",,,,,,,,,,,"["""",""""]",,700ed852-2580-4458-b430-266428325ae3,arm_dosage-6,,,,,,,,,,,"17,18,26,29",letrozole real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,2,Paragraph 24,"The unweighted , unadjusted mean ( standard deviation [ SD ] ) duration of first - line letrozole treatment was slightly longer among patients in the real - world cohort than in the PALOMA-2 cohort : 17.1 months ( 13.0 ) and 14.0 months ( 8.9 ) , respectively , standardized difference ,",PFS and treatment duration,,,,,,"33,34",,,,,,,,,,,"["""",""""]",,0f43f1e8-d38f-4a11-a849-1b9b5a88dd4c,arm_description-1,,,,,,,,,,,"33,34",PALOMA-2,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 25,"0.2810 . After IPTW - adjustment , mean ( SD ) duration of treatment was 13.3 months ( 11.1 ) in the real - world cohort and 14.6 months ( 8.9 ) in the PALOMA-2 group , with a reduction in standardized difference to 0.1242 ( Table 5 ) . Discontinuations due to treatment - related adverse events or toxicity were relatively low , and were reported more frequently among patients in the real - world cohort than in the PALOMA-2 cohort ( 6.5 % and 4.1 % , respectively ) ( Table 6 ) .",PLOS ONE,,,,,,"22,23,22,25,73,76",,,,,,,,,,,"["""",""""]",,97f45666-3514-4ba3-82d0-4744e1c28958,arm_description-2,,,,,,,,,,,"22,23,22,25,73,76",real real - world real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,2,Paragraph 25,"0.2810 . After IPTW - adjustment , mean ( SD ) duration of treatment was 13.3 months ( 11.1 ) in the real - world cohort and 14.6 months ( 8.9 ) in the PALOMA-2 group , with a reduction in standardized difference to 0.1242 ( Table 5 ) . Discontinuations due to treatment - related adverse events or toxicity were relatively low , and were reported more frequently among patients in the real - world cohort than in the PALOMA-2 cohort ( 6.5 % and 4.1 % , respectively ) ( Table 6 ) .",PLOS ONE,,,,,,"34,35,80,81",,,,,,,,,,,"["""",""""]",,2a7c82f4-bf56-4195-8af7-e022d4241a62,arm_description-3,,,,,,,,,,,"34,35,80,81",PALOMA-2 PALOMA-2,,,"73,76",real - world,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 26,"odds ratio : 0.92 [ 95 % CI , 0.56 - 1.53 ] ; 2-sided P = .83 ) . No significant difference was observed between rwRR and ORR in IPTW adjusted comparisons : 41.8 % and 39.4 % , respectively ( odds https://doi.org/10.1371/journal.pone.0227256.g002",PLOS ONE,,,,,,,,,,,,,,,,,"["""",""""]",,450caa89-e7ae-4cdb-963e-207f9eb138b0,authors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 27,"ratio : 0.91 [ 95 % CI , 0.57 - 1.44 ] ; 2-sided P = .68 ; Fig 3A ) . Complete tumor response was more frequently reported in the unadjusted real - world cohort ( 11.2 % ) than the unadjusted PALOMA-2 group ( 2.3 % ) ( Fig 3B ) . Of note , 22.4 % of patients in the real - world cohort had no tumor assessments recorded during a mean 5.8 months of first line therapy .",PLOS ONE,,,,,,"32,35,63,66",,,,,,,,,,,"["""",""""]",,a7a3d292-ad3d-4e10-bde6-05ee967f37e9,arm_description-1,,,,,,,,,,,"32,35,63,66",real - world real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,2,Paragraph 27,"ratio : 0.91 [ 95 % CI , 0.57 - 1.44 ] ; 2-sided P = .68 ; Fig 3A ) . Complete tumor response was more frequently reported in the unadjusted real - world cohort ( 11.2 % ) than the unadjusted PALOMA-2 group ( 2.3 % ) ( Fig 3B ) . Of note , 22.4 % of patients in the real - world cohort had no tumor assessments recorded during a mean 5.8 months of first line therapy .",PLOS ONE,,,,,,"43,44",,,,,,,,,,,"["""",""""]",,618ffdf2-131d-45b9-958f-e3f3945658a1,title,,,,,,,,,,,"43,44",PALOMA-2,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 35,"disease . [ 22,23]-in the real - world cohort . The between - groups difference was substantially reduced following IPTW adjustment ( HR = 1.04 ; 95 % CI 0.69 - 1.56 ) .",PLOS ONE,,,,,,"5,8",,,,,,,,,,,"["""",""""]",,e47edb5d-420c-4078-9da3-39580f0ce9b7,title,,,,,,,,,,,"5,8",real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
1d28ee13-4040-4e73-952d-341f7232a5bf,Huang Bartlett-2020-Concordance of real-world,1,Paragraph 36,"In addition , in contrast to the global PALOMA-2 study , patients in the real - world cohort are all from the US and receive care in routine clinical settings , which may have contributed to the observed differences in the frequency of tumor assessments . The PALOMA-2 protocol specified that tumor assessments be conducted every 12 weeks , while in the real - world cohort scans were ordered at the discretion of the treating physician . It is noteworthy that 12 of the patients without tumor assessments had durations of treatment longer than 12 weeks .",PLOS ONE,,,,,,"14,17,62,65",,,,,,,,,,,"["""",""""]",,d3585009-c9fe-416a-ae82-b9f947385461,arm_description-1,,,,,,,,,,,"14,17,62,65",real - world real - world,,,,,,,,,,,,,,,,,,,,,,Validate annotation
